text,intent,split
bhukampa ko jhatka abhi feelbhayo,earthquake_occurring_report,validation
ok tanks bye is ma jaanchu,goodbye_thanks,train
ghar bhtkiyo Kathmandu ma,building_collapse_report,train
hostel najik gas leak bhayo!!!,gas_leak_report,train
shelter needed for my father and kids,shelter_request,train
घरभरि ग्यासको गन्ध छ प्लिज,gas_leak_report,train
want to upddate status that my grandmother is safe,family_reunification_status,validation
building collapsed in ajarkot,building_collapse_report,train
pinned nuder debris,trapped_debris_report,train
ल ठिक छधन्यवाद,goodbye_thanks,validation
mero bhai debris mmuni thuniyo,trapped_debris_report,train
ahilek garne ma,status_check_general,train
what,fallback_unclear,train
where is the nearest safe zone,safe_location_query,train
evacuation ko laggi khulla thau kaha cha,safe_location_query,train
mero bhai sanga contact tutyo,family_member_missing,train
भत्किएको घरभित्र फसेको छु!!,trapped_debris_report,validation
प्राथमिक उपचार किटमा के चाहिन्छ,first_aid_query,validation
पोखरा मा बिजुलीको तार खसेको छ,power_outage_report,train
worried abut gas leak in apartment,gas_leak_report,train
काठमाडौं नजिक पहिरोले सडक बन्दभयो,road_blockage_report,train
where is the designated safe zone in Jajarkot,safe_location_query,train
दाजु अझै घरआउनुभएको छैन,family_member_missing,train
what is th eevacuation route,evacuation_guidance_query,validation
bhukampa report garna man xa ahmro area ma,earthquake_occurring_report,train
hiiii,greeting,train
शुभप्रभात,greeting,train
stuck nuder a collapsed wall,trapped_debris_report,train
safe place kaha a near Gorkha,safe_location_query,validation
जाजरकोट जान सकिँदैन सडक बन्द छ प्लिज,road_blockage_report,train
mero ghar ma crack aayo safe cha ki!!!,building_damage_check,validation
म सुरक्षाको लागि कहाँ जानुपर्छ,safe_location_query,train
विस्थापितहरूलाई बस्ने ठाउँ चाहिन्छ,shelter_request,train
ghar collapse bhayo hami bhitra fasyou,trapped_debris_report,validation
hamro area ko lagi aftershock warning!!!,aftershock_information_query,train
पर्खालमा ठूला चिरा छन् बाहिरिनु पर्छ कि,building_damage_check,train
bhukampa pachi mero didi lai bhettauna sakina,family_member_missing,train
ga leak near Lalitpur,gas_leak_report,train
यो भूकम्पसँग सम्बन्धित छैन,fallback_unclear,train
someone fainted need medical help,medical_emergency_request,validation
is anothr earthquake coming,aftershock_information_query,train
how to evacuate with lederly people,evacuation_guidance_query,validation
heplp,sos_help_request,train
दिदी लाई गहिरो घाउ छ छिटो,injury_report,train
भक्तपुर नजिकैको घरमा आगो लागेको छ है,fire_incident_report,train
raati basna tent chai,shelter_request,train
displaced nede a place to stay,shelter_request,train
नमस्ते बुवा,greeting,train
mero aama lai safely locate garya,family_reunification_status,validation
thanks a lot plz,goodbye_thanks,train
भक्तपुर नजिकैकोघरमा आगो लागेको छ,fire_incident_report,train
गोर्खा मा आगो छिट्टैफैलिँदैछ,fire_incident_report,train
नेपाल रेडक्रसको हेल्पलाइन नम्बर!!,emergency_contact_request,train
rleief camp ma mero didi bhetiyo,family_reunification_status,train
mero buwa ko phone lagdaina bhukampaa dekhi,family_member_missing,train
aftershock kat istrong huncha,aftershock_information_query,train
mero aama debris muni thniyo,trapped_debris_report,train
my father is uconscious,medical_emergency_request,validation
mausam kasto ccha,fallback_unclear,train
buried under rubble now,trapped_debris_report,train
भक्तपुर नजिक पहिरोले सडकबन्द भयो,road_blockage_report,train
hello dai malai kehi sodhnu thiyo,greeting,validation
कोहि छैन र मद्दत गर्ने है,sos_help_request,train
bhukampa pachi mero bhai li bhettauna sakina,family_member_missing,train
काठमाडौंमा भूकम्प गयो,earthquake_occurring_report,train
भूकम्पको धक्का महसुस भयो!!,earthquake_occurring_report,train
building mafire xa hamro area najik,fire_incident_report,train
relief camp ma mero didi bhetiyo,family_reunification_status,train
गोर्खा मा सम्पूर्ण भवन ढल्यो,building_collapse_report,train
mero saathi lai chest ma dukehko xa,medical_emergency_request,validation
यहाँ सफा पानी उपलब्ध छैन प्लिज,food_water_request,train
road block bhayo landslide le hamro area najik help,road_blockage_report,train
यति नै हो धन्यवाद!!,goodbye_thanks,train
gaun najik ko pul bhatkiyo,road_blockage_report,train
भक्तपुर मा जोडदारधक्का महसुस भयो,earthquake_occurring_report,train
"namastebot, are u online",greeting,train
hlp me,sos_help_request,train
entirebuilding came down in Jajarkot,building_collapse_report,validation
"trapped, please send rescue plz",trapped_debris_report,validation
आमा लाई गम्भीर चोट लागेको छ हजुर,injury_report,train
safe evacuation point near me,safe_location_query,train
severe bleedingneed medic,medical_emergency_request,train
सहयोग चाहियो,sos_help_request,train
पोखरा मा घर भत्कियो,building_collapse_report,train
काठमाडौं मा बिजुलीको तार खसेको छ,power_outage_report,validation
प्राथमिक उपचारकिटमा के चाहिन्छ,first_aid_query,validation
ललितपुर मा जोडदार धक्का महसुस भयो,earthquake_occurring_report,train
our house collapsed completely,building_collapse_report,train
fire spreeading fast in Lalitpur,fire_incident_report,train
earthquake alert,earthquake_occurring_report,train
आमा लाई छातीमा दुखाइ भइरहेकोछ,medical_emergency_request,train
